Gene,MOLM13_sgNT_R1,MOLM13_sgNT_R2
SPINK14,0,0
SPINK2,0.378,0.698
SPINK4,0,0.103
SPINK5,0,0
SPINK6,0,0
SPINK7,0,0
SPINK8,0,0
SPINK9,0,0
SPINT1,20.262,19.342
SPINT1-AS1,0.235,0.163
SPINT2,0.229,0.066
SPINT3,0,0
SPINT4,0,0
SPINT5P,0,0
SPIRE1,0.011,0.031
SPIRE2,0.164,0.16
SPN,818.532,771.944
SPNS1,2.383,2.86
SPNS2,35.176,36.778
SPNS3,71.751,73.983
SPO11,0,0
SPOCD1,0.01,0.01
SPOCK1,2.068,2.227
SPOCK2,0.216,0.2
SPOCK3,0.033,0.03
SPON1,0,0
SPON1-AS1,0,0
SPON2,8.156,8.385
SPOP,38.031,36.622
SPOPL,27.467,28.152
SPOUT1,0.207,0.236
SPP1,0.377,0.29
SPP2,0,0.107
SPPL2A,36.652,35.201
SPPL2B,16.246,16.382
SPPL2C,0,0
SPPL3,21.752,21.679
SPR,87.652,86.352
SPRED1,0.103,0.287
SPRED2,36.82,39.904
SPRED3,0.286,0.31
SPRN,0,0
SPRR1A,0,0
SPRR1B,0,0
SPRR2A,0,0
SPRR2B,0,0
SPRR2C,0,0
SPRR2D,0,0
SPRR2E,0,0
SPRR2F,0,0
SPRR2G,0,0
SPRR3,0,0
SPRR4,0,0
SPRR5,0,0
SPRTN,14.977,13.812
SPRY1,3.236,3.672
SPRY2,35.761,34.593
SPRY3,0.008,0
SPRY4,5.982,6.762
SPRY4-AS1,0,0
SPRYD3,37.072,37.251
SPRYD4,4.722,4.973
SPRYD7,34.099,34.326
SPRYD7P1,0,0
SPSB1,0.623,0.596
SPSB2,2.793,2.17
SPSB3,18.009,18.02
SPSB4,0,0
SPTA1,0,0
SPTAN1,43.564,45.074
SPTB,0.138,0.114
SPTBN1,39.299,40.448
SPTBN2,0.109,0.114
SPTBN4,0,0.006
SPTBN5,0.006,0
SPTLC1,44.568,44.112
SPTLC1P1,0,0
SPTLC1P2,0,0
SPTLC1P3,0,0
SPTLC1P4,0,0
SPTLC1P5,0,0
SPTLC2,34.593,35.814
SPTLC3,0.009,0.008
SPTSSA,75.104,80.471
SPTSSB,0,0
SPTY2D1,46.008,45.095
SPTY2D1OS,0.989,1.298
SPX,0.01,0
SPZ1,0,0.035
SQLE,319.381,299.698
SQOR,60.745,60.285
SQSTM1,169.845,164.308
SQSTM1P1,0,0
SRA1,49.882,51.474
SRARP,0,0
SRBD1,17.229,17.358
SRC,9.586,9.852
SRCAP,10.856,12.442
SRCIN1,0.312,0.248
SRD5A1,6.101,5.614
SRD5A1P1,0,0
SRD5A2,0.032,0.015
SRD5A3,26.115,26.201
SRD5A3-AS1,0.071,0.092
SRD5A3P1,0,0
SREBF1,130.543,138.844
SREBF2,208.387,214.944
SREBF2-AS1,0.171,0.27
SREK1,18.367,17.528
SREK1IP1,69.751,69.561
SREK1IP1P1,0.165,0
SREK1IP1P2,0,0
SRF,158.394,154.898
SRFBP1,42.531,44.346
SRGAP1,0.025,0.01
SRGAP2,51.78,52.673
SRGAP2-AS1,0,0
SRGAP2B,49.884,50.085
SRGAP2C,15.564,15.572
SRGAP3,0.015,0.036
SRGAP3-AS1,0,0
SRGAP3-AS2,0,0
SRGAP3-AS3,0,0
SRGAP3-AS4,0,0
SRGN,9320.781,9609.086
SRGNP1,0,0
SRI,27.068,27.831
SRIP1,0,0
SRIP2,0,0
SRIP3,0,0
SRL,0.192,0.13
SRM,532.676,555.05
SRMP1,0,0
SRMP2,0,0
SRMP3,0,0
SRMS,0,0
SRP14,446.733,415.004
SRP14-AS1,1.16,1.125
SRP14P1,0,0
SRP14P2,1.67,2.702
SRP14P3,0,0.618
SRP14P4,0,0
SRP19,12.9,12.157
SRP54,67.558,64.498
SRP54-AS1,1.761,1.496
SRP68,76.423,74.642
SRP68P1,0,0
SRP68P2,0,0
SRP68P3,0,0
SRP72,199.348,194.579
SRP72P1,0.125,0
SRP72P2,0.184,0.102
SRP9,261.343,251.488
SRP9P1,14.795,9.033
SRPK1,186.352,182.711
SRPK2,23.474,23.512
SRPK2P,0,0.061
SRPK3,5.007,4.941
SRPRA,227.467,223.07
SRPRB,116.68,114.083
SRPX,0.183,0.203
SRPX2,0.01,0
SRR,7.819,8.079
SRRD,35.004,35.67
SRRM1,108.793,109.063
SRRM1P2,0,0
SRRM1P3,0.027,0
SRRM2,304.164,331.418
SRRM2-AS1,0.278,0.257
SRRM3,0.201,0.255
SRRM4,0,0
SRRM5,0.729,0.799
SRRT,210.719,203.905
SRSF1,173.497,170.65
SRSF10,65.77,63.415
SRSF10P1,0,0.088
SRSF11,64.381,60.12
SRSF12,0,0
SRSF1P1,0,0
SRSF2,679.608,678.472
SRSF3,299.894,287.347
SRSF3P1,0,0
SRSF3P2,0,0
SRSF3P4,0.299,0
SRSF3P5,0,0
SRSF3P6,0,0.166
SRSF4,55.187,50.197
SRSF5,105.787,92.902
SRSF6,170.641,154.698
SRSF7,178.106,171.696
SRSF8,46.245,43.71
SRSF9,257.011,255.942
SRSF9P1,0.137,0.127
SRXN1,9.857,9.007
SRY,0,0
SS18,50.328,48.965
SS18L1,14.006,13.276
SS18L2,54.561,52.572
SS18L2P1,0,0
SS18L2P2,0,0
SSB,172.793,163.316
SSBP1,81.676,79.617
SSBP2,4.32,4.137
SSBP3,26.916,26.883
SSBP3-AS1,0.028,0
SSBP3P1,1.015,1.584
SSBP3P2,0,0
SSBP4,157.552,164.557
SSC4D,1.86,1.624
SSC5D,0.04,0.101
SSH1,14.494,14.837
SSH2,26.261,28.009
SSH3,33.595,32.721
SSMEM1,0,0
SSNA1,226.613,237.497
SSPN,0,0
SSPO,0.007,0
SSR1,157.577,151.381
SSR1P1,0,0
SSR1P2,0,0
SSR2,105.412,106.191
SSR3,190.172,181.066
SSR4,69.97,72.411
SSR4P1,0.884,0.792
SSRP1,316.538,322.995
SST,0,0
SSTR1,0,0
SSTR2,0.009,0
SSTR3,0.062,0.029
SSTR4,0,0
SSTR5,0,0
SSTR5-AS1,0,0
SSU72,83.79,85.598
SSU72P1,0,0
SSU72P2,0,0
SSU72P3,0,0
SSU72P4,0,0
SSU72P5,0,0
SSU72P6,0,0
SSU72P8,0,0
SSUH2,0.012,0.011
SSX1,0,0
SSX2,0,0
SSX2B,0,0
SSX2IP,8.088,8.187
SSX3,0,0
SSX4,0,0
SSX4B,0,0
SSX5,0,0
SSX6P,0,0
SSX7,0,0
SSX8P,0,0
SSX9P,0,0
SSXP1,0,0
SSXP10,1.419,1.55
SSXP3,0,0
SSXP4,0,0
SSXP5,0,0
SSXP9,0,0
ST13,312.035,303.795
ST13P10,0,0
ST13P11,0,0.094
ST13P12,0,0
ST13P13,0.133,0
ST13P14,0,0
ST13P15,0.461,0.791
ST13P16,0,0
ST13P18,0.142,0.328
ST13P19,0.194,0.06
ST13P2,0,0
ST13P20,0,0
ST13P21,0,0
ST13P3,0.263,0.303
ST13P4,0.4,0.678
ST13P5,1.247,1.456
ST13P6,0.661,0.489
ST14,109.679,110.406
ST18,0.046,0.08
ST20,7.629,7.596
ST20-AS1,7.695,8.359
ST20-MTHFS,2.448,2.47
ST3GAL1,56.596,59.137
ST3GAL1P1,0,0
ST3GAL2,27.417,27.754
ST3GAL3,2.252,2.518
ST3GAL4,60.54,61.313
ST3GAL5,0.308,0.326
ST3GAL5-AS1,0,0
ST3GAL6,4.519,4.703
ST3GAL6-AS1,0.248,0.344
ST6GAL1,15.323,15.856
ST6GAL2,0,0
ST6GAL2-IT1,0,0
ST6GALNAC1,0,0
ST6GALNAC2,0.073,0.314
ST6GALNAC2P1,0,0
ST6GALNAC3,0,0
ST6GALNAC4,45.16,43.698
ST6GALNAC4P1,0.876,0.54
ST6GALNAC5,0.096,0.044
ST6GALNAC6,0.384,0.393
ST7,14.967,15.227
ST7-AS1,0.193,0.25
ST7-AS2,0.02,0
ST7-OT4,0.027,0
ST7L,7.441,7.153
ST8SIA1,0,0
ST8SIA2,0,0
ST8SIA3,0,0
ST8SIA4,73.158,74.408
ST8SIA5,4.319,3.985
ST8SIA6,0.113,0.172
ST8SIA6-AS1,0,0
STAB1,0.014,0.019
STAB2,0,0
STAC,9.48,9.179
STAC2,0,0
STAC3,78.958,76.673
STAG1,33.796,33.703
STAG2,111.676,114.703
STAG3,0.297,0.243
STAG3L1,3.285,3.166
STAG3L2,37.142,39.096
STAG3L3,4.179,4.159
STAG3L4,9.838,9.581
STAG3L5P,2.443,3.027
STAG3L5P-PVRIG2P-PILRB,0.267,0.229
STAM,20.835,20.372
STAM-AS1,0.084,0.156
STAM2,14.236,14.833
STAMBP,20.786,20.426
STAMBPL1,1.602,1.63
STAP1,7.656,6.767
STAP2,0.053,0.195
STAR,145.769,147.492
STARD10,1.237,1.198
STARD13,0.026,0.024
STARD13-AS,0,0
STARD13-IT1,0,0
STARD3,33.741,33.693
STARD3NL,38.876,37.864
STARD4,42.647,39.619
STARD4-AS1,0.055,0.036
STARD5,0.172,0.128
STARD6,0.039,0.036
STARD7,385.147,385.284
STARD7-AS1,6.29,5.648
STARD8,26.388,24.955
STARD9,2.262,2.182
STARP1,0,0
STAT1,61.353,59.372
STAT2,21.371,19.205
STAT3,87.495,86.665
STAT4,0.016,0
STAT5A,14.663,13.229
STAT5B,40.402,41.885
STAT6,126.451,123.751
STATH,0,0
STAU1,113.454,111.723
STAU2,82.443,84.963
STAU2-AS1,0,0
STBD1,1.981,1.871
STC1,0,0
STC2,11.997,18.995
STEAP1,0.047,0.044
STEAP1B,0,0
STEAP2,0,0
STEAP2-AS1,0,0
STEAP3,39.816,40.474
STEAP3-AS1,0,0.061
STEAP4,0,0.006
STH,0,0
STIL,34.416,33.695
STIM1,46.158,46.408
STIM2,12.337,11.977
STIM2-AS1,0.234,0
STIMATE,5.347,5.122
STIMATE-MUSTN1,0.174,0.236
STING1,157.792,159.492
STIP1,416.572,402.537
STIP1P3,0.314,0.415
STK10,170.499,174.546
STK11,44.918,45.367
STK11IP,20.194,19.758
STK16,20.817,19.863
STK17A,22.872,21.158
STK17B,96.917,92.539
STK19,7.334,7.275
STK19B,0.345,1.277
STK24,55.219,56.107
STK24-AS1,0.171,0.158
STK24P1,0.395,0.104
STK25,28.844,28.701
STK25P1,0,0
STK26,169.069,173.332
STK3,10.139,10.518
STK31,0,0
STK32A,0,0
STK32A-AS1,0,0
STK32B,0,0
STK32C,45.443,46.299
STK33,0,0
STK33P1,0,0
STK35,50.477,53.563
STK36,2.578,2.468
STK38,72.494,69.016
STK38L,20.044,20.701
STK39,9.39,8.773
STK4,75.716,76.598
STK4-AS1,0.459,0.261
STK40,83.287,85.529
STKLD1,0.017,0
STMN1,243.305,240.66
STMN1P1,0.331,0.919
STMN1P2,0,0
STMN2,0,0
STMN3,4.258,4.559
STMN4,0,0
STMND1,0,0
STMP1,37.316,34.61
STN1,6.5,6.235
STOM,114.653,111.352
STOML1,1.254,0.934
STOML2,329.12,343.304
STOML3,0,0
STON1,4.263,3.958
STON1-GTF2A1L,0.543,0.141
STON2,3.311,3.579
STOX1,0.205,0.207
STOX2,8.462,8.737
STPG1,2.842,2.849
STPG2,0,0
STPG2-AS1,0,0
STPG3,0,0
STPG3-AS1,0.043,0.04
STPG4,0.023,0
STRA6,0,0
STRA6LP,0,0
STRA8,0.286,0.318
STRADA,2.771,2.748
STRADB,16.994,17.556
STRADBP1,0,0
STRAP,375.746,362.908
STRBP,33.617,35.685
STRC,0,0
STRCP1,0,0
STRIP1,24.525,24.206
STRIP2,5.604,5.72
STRIT1,0,0
STRN,24.029,24.746
STRN3,19.033,18.086
STRN4,58.339,58.481
STS,2.302,2.156
STSP1,0,0
STT3A,158.326,154.407
STT3B,269.855,264.876
STUB1,166.37,172.447
STUM,0,0
STX10,94.888,96.581
STX11,17.222,16.633
STX12,49.34,46.574
STX16,39.809,40.386
STX16-NPEPL1,0.227,0.192
STX17,6.965,7.627
STX17-AS1,0.012,0.023
STX18,27.188,25.804
STX18-AS1,0.219,0.212
STX18-IT1,0,0.373
STX19,0,0.117
STX1A,3.867,3.466
STX1B,3.317,3.287
STX2,8.65,7.871
STX3,16.749,16.159
STX4,36.996,35.118
STX5,46.841,49.515
STX6,35.086,32.761
STX7,10.524,10.269
STX8,25.348,23.104
STX8P1,0,0
STXBP1,1.314,1.171
STXBP2,45.978,46.616
STXBP3,31.879,29.794
STXBP4,2.324,2.28
STXBP5,59.036,61.79
STXBP5-AS1,0.045,0.016
STXBP5L,0.158,0.17
STXBP6,0,0
STYK1,0.297,0.313
STYX,45.064,43.759
STYXL1,33.843,32.951
SUB1,203.867,193.844
SUB1P1,1.335,0.882
SUB1P2,0,0
SUB1P3,3.007,4.277
SUB1P4,0,0
SUCLA2,42.687,43.002
SUCLA2-AS1,0,0.244
SUCLA2P1,0.053,0.098
SUCLA2P2,0,0
SUCLA2P3,0.054,0.05
SUCLG1,86.689,87.95
SUCLG2,116.953,113.906
SUCLG2-AS1,0.02,0.024
SUCLG2P2,3.317,2.079
SUCLG2P4,0,0
SUCNR1,10.857,11.326
SUCO,7.55,7.373
SUDS3,46.576,45.814
SUDS3P1,0.603,0.349
SUFU,14.921,15.02
SUGCT,0.179,0.047
SUGP1,32.374,31.072
SUGP2,25.898,24.66
SUGT1,34.539,32.78
SUGT1P1,8.878,9.34
SUGT1P2,0.367,0.543
SUGT1P3,1.694,2.369
SUGT1P4,0,0
SUGT1P4-STRA6LP,0,0
SULF1,0,0
SULF2,0.066,0.03
SULT1A1,1.824,1.807
SULT1A2,0.066,0.091
SULT1A3,0.028,0.079
SULT1A4,0,0
SULT1B1,0.06,0.056
SULT1C2,0,0
SULT1C2P1,0,0
SULT1C2P2,0,0
SULT1C3,0,0
SULT1C4,0,0
SULT1D1P,0,0
SULT1E1,0,0
SULT2A1,0.038,0
SULT2B1,0.027,0.173
SULT4A1,0,0
SULT6B1,0,0.051
SULT6B2P,0,0
SUMF1,10.66,11.098
SUMF2,119.639,121.273
SUMO1,139.087,138.762
SUMO1P1,13.81,15.19
SUMO1P2,0,0
SUMO1P3,5.752,4.432
SUMO1P4,1.689,0.446
SUMO2,174.859,170.359
SUMO2P1,2.822,4.507
SUMO2P10,0,0
SUMO2P12,0,0
SUMO2P13,0,0
SUMO2P14,0,0
SUMO2P15,0,0
SUMO2P16,0,0
SUMO2P17,1.543,1.277
SUMO2P18,0,0
SUMO2P19,0,0.228
SUMO2P2,0,0
SUMO2P20,0,0.476
SUMO2P3,0.506,0
SUMO2P4,0,0
SUMO2P5,0,0
SUMO2P6,0.253,0.234
SUMO2P7,0,0
SUMO2P8,0,0
SUMO3,168.922,167.125
SUMO4,0.143,0.199
SUN1,11.651,11.466
SUN2,107.499,107.33
SUN3,0.084,0.117
SUN5,0,0
SUOX,10.824,10.465
SUPT16H,236.668,235.233
SUPT16HP1,2,1.72
SUPT20H,17.3,15.656
SUPT20HL1,0,0
SUPT20HL2,0,0
SUPT3H,6.073,5.948
SUPT4H1,25.163,25.792
SUPT4H1P1,0,0
SUPT4H1P2,0,0
SUPT5H,146.782,146.865
SUPT6H,96.566,96.454
SUPT7L,25.553,24.209
SUPV3L1,47.586,47.914
SURF1,43.848,45.943
SURF2,50.396,49.764
SURF4,513.191,516.475
SURF6,83.034,81.236
SURF6P1,0,0
SUSD1,35.643,35.07
SUSD2,0.029,0.067
SUSD2P2,0,0
SUSD3,82.532,85.355
SUSD4,0,0
SUSD5,0,0
SUSD6,24.724,23.771
SUV39H1,60.217,59.278
SUV39H2,40.609,40.871
SUZ12,102.945,105.42
SUZ12P1,20.26,19.57
SV2A,0.03,0.014
SV2B,0.14,0.087
SV2C,0.012,0.011
SVBP,25.202,25.79
SVEP1,0,0
SVIL,7.259,6.626
SVIL-AS1,11.801,12.218
SVIL2P,0.068,0.042
SVIP,0,0
SVOP,0,0
SVOPL,0.012,0.011
SWAP70,38.486,39.076
SWI5,9.677,9.444
SWSAP1,9.755,8.821
SWT1,3.493,3.362
SYAP1,29.553,29.938
SYBU,0,0
SYCE1,0,0
SYCE1L,0.118,0.164
SYCE2,1.926,1.827
SYCE3,0.149,0.138
SYCN,0,0
SYCP1,0,0
SYCP2,0.09,0.052
SYCP2L,6.859,6.444
SYCP3,0.095,0.018
SYDE1,0,0
SYDE2,0.41,0.421
SYF2,47.794,44.903
SYF2P1,0,0
SYF2P2,0,0
SYK,200.036,202.632
SYMPK,100.698,100.066
SYN1,0.039,0
SYN2,0.092,0.053
SYN3,0,0
SYNC,0.333,0.199
SYNCRIP,425.325,430.482
SYNDIG1,0,0
SYNDIG1L,0,0
SYNE1,0.098,0.13
SYNE1-AS1,0,0
SYNE2,0.018,0.035
SYNE3,36.478,38.525
SYNE4,0.029,0.079
SYNGAP1,2.482,2.263
SYNGAP1-AS1,0.281,0.173
SYNGR1,4.399,4.475
SYNGR2,80.013,82.459
SYNGR3,0,0.02
SYNGR4,0.517,0.159
SYNJ1,15.21,15.157
SYNJ2,6.112,6.442
SYNJ2-IT1,0,0.112
SYNJ2BP,3.923,3.78
SYNJ2BP-COX16,0,0
SYNM,0,0
SYNPO,2.02,2.565
SYNPO2,3.253,3.601
SYNPO2L,0.1,0.106
SYNPR,0,0
SYNPR-AS1,0,0
SYNRG,21.444,20.318
SYP,0.154,0.375
SYP-AS1,0,0
SYPL1,135.897,128.84
SYPL1P1,0,0
SYPL1P2,0.1,0.185
SYPL2,0.018,0
SYS1,22.101,23.498
SYS1-DBNDD2,0.987,0.817
SYT1,0,0
SYT10,0,0
SYT11,1.982,2.171
SYT12,0.013,0.037
SYT13,0,0
SYT14,0,0.005
SYT14P1,0,0
SYT15,0,0
SYT16,0,0
SYT17,0.966,0.92
SYT2,0,0.026
SYT3,1.763,1.665
SYT4,0,0
SYT5,0.014,0
SYT6,0,0
SYT7,0.01,0
SYT8,0,0
SYT9,0,0.014
SYTL1,18.815,19.905
SYTL2,0.026,0.042
SYTL3,0.855,0.791
SYTL4,0,0.009
SYTL5,0.136,0.028
SYVN1,53.346,50.743
SZRD1,189.417,196.889
SZT2,6.519,6.618
SZT2-AS1,0,0
TAAR1,0,0
TAAR2,0,0
TAAR3P,0,0
TAAR4P,0,0
TAAR5,0,0
TAAR6,0,0
TAAR7P,0,0
TAAR8,0,0
TAAR9,0,0
TAB1,51.277,53.491
TAB2,61.442,60.947
TAB2-AS1,0.053,0.049
TAB3,9.515,8.569
TAB3-AS1,0,0
TAB3-AS2,0,0
TAB3P1,0,0
TAC1,0,0
TAC3,0,0
TAC4,0,0
TACC1,115.931,117.747
TACC1P1,0,0
TACC2,1.039,1.061
TACC3,69.502,67.946
TACO1,76.242,74.201
TACR1,0,0
TACR2,0.025,0
TACR3,0,0
TACSTD2,0,0
TADA1,18.893,18.583
TADA2A,18.832,16.623
TADA2B,29.156,27.48
TADA3,91.927,90.719
TAF1,28.446,27.907
TAF10,25.584,26.443
TAF11,94.436,92.594
TAF11L10,0,0
TAF11L12,0,0
TAF11L13,0,0
TAF11L14,0,0
TAF11L2,0,0
TAF11L3,0,0
TAF11L4,0,0
TAF11L5,0,0
TAF11L6,0,0
TAF11L7,0,0
TAF11L8,0,0
TAF11L9,0,0
TAF12,46.453,44.044
TAF13,78.476,65.007
TAF13P2,0,0
TAF15,183.394,169.214
TAF1A,9.148,9.134
TAF1A-AS1,0.097,0.238
TAF1B,34.386,34.181
TAF1C,19.401,18.529
TAF1D,38.13,34.273
TAF1L,0.023,0.011
TAF2,105.583,106.36
TAF3,36.916,34.904
TAF4,23.578,23.311
TAF4B,31.509,31.517
TAF5,35.614,34.932
TAF5L,45.27,42.884
TAF6,52.061,52.38
TAF6L,23.306,22.744
TAF7,178.81,169.562
TAF7L,0.027,0.05
TAF8,30.528,29.72
TAF9,242.826,232.244
TAF9B,20.113,20.541
TAF9BP1,0,0
TAF9BP2,0,0
TAF9P1,0,0
TAF9P2,0,0
TAF9P3,0.574,0.53
TAFA1,0,0.023
TAFA2,0.094,0.146
TAFA3,0,0
TAFA4,0,0
TAFA5,0,0
TAGAP,28.723,28.632
TAGLN,1.212,1.183
TAGLN2,676.546,673.926
TAGLN2P1,1.862,2.754
TAGLN3,0,0
TAL1,0,0.012
TAL2,0.764,0.605
TALDO1,417.584,423.758
TAMM41,6.813,6.401
TANC1,1.241,0.957
TANC2,0.94,1.005
TANGO2,15.419,13.837
TANGO6,21.54,22.643
TANK,26.726,25.879
TAOK1,39.455,43.845
TAOK2,39.421,38.315
TAOK3,71.538,71.757
TAP1,28.75,28.866
TAP2,8.611,9.957
TAPBP,360.538,351.257
TAPBPL,23.791,23.053
TAPT1,16.755,16.22
TAPT1-AS1,1.239,0.975
TARBP1,38.494,39.579
TARBP2,30.462,31.211
TARDBP,124.151,118.218
TARDBPP1,0,0
TARDBPP2,0,0
TARID,0,0
TARM1,0,0
TARS1,416.389,439.567
TARS2,44.284,46.594
TARS2P1,0,0
TARS3,7.834,8.452
TAS1R1,0,0
TAS1R2,0,0
TAS1R3,0.231,0.116
TAS2R1,0,0
TAS2R10,0,0.129
TAS2R13,0,0.165
TAS2R14,0.59,0.861
TAS2R15P,0.236,0.581
TAS2R16,0,0
TAS2R19,0.218,0.336
TAS2R20,0.158,0.39
TAS2R2P,0,0
TAS2R3,0.066,0.367
TAS2R30,0.13,0.479
TAS2R31,0.214,0.264
TAS2R38,0,0
TAS2R39,0,0
TAS2R4,0.305,0.47
TAS2R40,0,0
TAS2R41,0.079,0.073
TAS2R42,0,0
TAS2R45,0,0.131
TAS2R46,0,0.145
TAS2R5,0.506,0.819
TAS2R50,0.146,0.067
TAS2R60,0.152,0.141
TAS2R62P,0,0.143
TAS2R63P,0,0
TAS2R64P,0.061,0.084
TAS2R67P,0,0
TAS2R6P,0.265,0.326
TAS2R7,0,0
TAS2R8,0,0
TAS2R9,0,0
TASOR,62.744,61.123
TASOR2,48.216,49.207
TASP1,13.807,13.487
TAT,0,0
TAT-AS1,0,0
TATDN1,47.851,46.539
TATDN1P1,0.654,2.193
TATDN2,30.689,28.93
TATDN2P1,0,0
TATDN2P2,0,0
TATDN2P3,0,0.018
TATDN3,14.236,15.018
TAX1BP1,61.627,58.653
TAX1BP3,22.211,22.438
TAZ,9.287,9.668
TBATA,0,0
TBC1D1,79.795,82.811
TBC1D10A,1.856,1.939
TBC1D10B,61.146,64.534
TBC1D10C,2.374,2.771
TBC1D12,21.86,20.867
TBC1D13,54.585,54.374
TBC1D14,70.963,73.938
TBC1D15,24.018,23.86
TBC1D16,5.997,6.493
TBC1D17,19.988,21.177
TBC1D19,0.264,0.277
TBC1D2,10.411,8.783
TBC1D20,30.115,29.44
TBC1D21,0,0
TBC1D22A,33.64,36.109
TBC1D22A-AS1,0,0
TBC1D22B,41.312,41.62
TBC1D23,38.077,37.82
TBC1D24,12.033,11.787
TBC1D25,18.959,17.631
TBC1D26,0.077,0.059
TBC1D27P,0,0
TBC1D28,0,0
TBC1D29P,0.098,0.03
TBC1D2B,26.657,27.165
TBC1D3,0.154,0.107
TBC1D30,0.155,0.177
TBC1D31,22.986,22.786
TBC1D32,0.232,0.37
TBC1D3B,0,0
TBC1D3C,0,0
TBC1D3D,0,0
TBC1D3E,0,0
TBC1D3F,0,0.013
TBC1D3G,0,0
TBC1D3H,0,0
TBC1D3I,0,0
TBC1D3J,0,0
TBC1D3K,0,0
TBC1D3L,0,0
TBC1D3P1,0,0
TBC1D3P1-DHX40P1,0,0
TBC1D3P2,0,0
TBC1D3P3,0,0
TBC1D3P4,0,0
TBC1D3P5,0,0
TBC1D3P6,0,0
TBC1D3P7,0,0
TBC1D4,39.46,39.343
TBC1D5,62.114,62.748
TBC1D7,10.56,10.242
TBC1D8,61.478,61.185
TBC1D8-AS1,0.97,0.761
TBC1D8B,0,0
TBC1D9,0.087,0.092
TBC1D9B,96.833,96.139
TBCA,163.052,152.855
TBCAP1,70.632,61.801
TBCAP2,0,0
TBCAP3,0.234,0
TBCB,84.805,88.792
TBCC,86.833,79.443
TBCCD1,25.537,25.752
TBCD,17.821,18.929
TBCE,10.299,9.828
TBCEL,8.469,8.032
TBCK,7.953,7.944
TBILA,0,0
TBK1,29.774,28.414
TBKBP1,29.433,28.944
TBL1X,33.661,34.177
TBL1XR1,68.715,72.745
TBL1XR1-AS1,0,0
TBL1Y,0,0
TBL1YP1,0,0
TBL2,29.789,30.174
TBL3,51.5,54.854
TBP,64.813,61.522
TBPL1,11.293,11.096
TBPL2,0,0
TBR1,0.023,0.014
TBRG1,21.822,20.976
TBRG4,85.353,90.208
TBX1,2.463,2.54
TBX10,0,0
TBX15,0.117,0.124
TBX18,0,0.016
TBX18-AS1,0,0
TBX19,0.918,1.114
TBX2,0,0
TBX2-AS1,0,0
TBX20,11.838,12.935
TBX21,0.028,0
TBX22,0,0
TBX3,10.526,10.285
TBX4,0,0
TBX5,0,0
TBX5-AS1,0,0
TBX6,1.323,1.48
TBXA2R,1.186,1.382
TBXAS1,18.113,17.499
TBXT,0,0
TC2N,0,0
TCAF1,0.139,0.064
TCAF1P1,0,0
TCAF2,0.045,0.095
TCAF2C,0,0
TCAF2P1,0,0
TCAIM,16.575,16.596
TCAM1P,0,0
TCAP,0.683,0.561
TCEA1,202.94,203.469
TCEA1P1,0,0
TCEA1P2,99.398,98.293
TCEA1P3,0,0
TCEA1P4,0.691,0.878
TCEA2,4.596,4.122
TCEA3,0.575,0.568
TCEAL1,0,0
TCEAL2,0,0
TCEAL3,0,0.029
TCEAL3-AS1,0,0
TCEAL4,0,0
TCEAL4P1,0,0
TCEAL5,0,0
TCEAL6,0,0
TCEAL7,0,0
TCEAL8,14.5,15.353
TCEAL9,0,0
TCEANC,1.88,1.61
TCEANC2,8.269,8.354
TCEB3C,0,0
TCEB3CL2,0,0
TCERG1,105.05,99.606
TCERG1L,0,0
TCERG1L-AS1,0,0
TCF12,81.884,78.466
TCF15,0,0
TCF19,96.246,100.463
TCF20,46.228,46.943
TCF21,0,0
TCF23,0.142,0.118
TCF24,0,0
TCF25,64.785,62.975
TCF3,128.037,131.728
TCF3P1,0.15,0.07
TCF4,3.384,3.701
TCF4-AS1,0,0
TCF4-AS2,0,0
TCF7,0.022,0.013
TCF7L1,0.411,0.441
TCF7L1-IT1,0,0
TCF7L2,2.433,2.509
TCFL5,24.556,24.834
TCHH,0.073,0.077
TCHHL1,0,0
TCHP,16.231,16.532
TCIM,0,0
TCIRG1,148.451,153.418
TCL1A,0,0
TCL1B,0,0
TCL6,0,0.006
TCN1,0.097,0.225
TCN2,0.988,0.639
TCOF1,113.286,111.394
TCP1,707.783,707.786
TCP10,0,0
TCP10L,0,0
TCP10L2,0,0
TCP11,0,0
TCP11L1,7.367,6.799
TCP11L2,1.057,0.988
TCP11X1,0,0
TCP11X2,0,0
TCP11X3P,0,0
TCP1P1,0.407,0.46
TCP1P3,0.486,0.405
TCTA,34.48,34.601
TCTE1,0.071,0.131
TCTE3,2.049,2.074
TCTEX1D1,21.186,20.449
TCTEX1D2,0.994,0.865
TCTEX1D4,0.191,0
TCTN1,2.776,2.602
TCTN2,2.685,2.561
TCTN3,59.093,60.737
TDG,69.638,67.583
TDGF1,0,0
TDGF1P1,0,0
TDGF1P2,0,0
TDGF1P3,0,0
TDGF1P4,0,0
TDGF1P5,0,0
TDGF1P6,0,0
TDGF1P7,0,0
TDGP1,1.186,0.877
TDH,0,0.03
TDO2,0,0
TDP1,38.414,39.175
TDP2,134.584,126.942
TDRD1,0,0
TDRD10,0,0
TDRD12,0.073,0.134
TDRD15,0,0.009
TDRD3,11.837,11.788
TDRD5,0.053,0.016
TDRD6,0,0
TDRD7,54.427,52.612
TDRD9,0.545,0.479
TDRG1,0,0.023
TDRKH,1.502,1.151
TDRKH-AS1,1.149,1.712
